"","obsevationID","Gradient","plotID","plotCode","plotElev","GradPlot","subplot","individual","linearDistance","perpendicularDistance","habit","acceptedFamily","acceptedGenus","acceptedSpecies","acceptedAuthor","TaxonFinal","FullTaxonFinal"
"4071",673478,"Sequoia",26269,"SNP5",2103,"SN-6","9","1","19.5","L","T","Pinaceae","Abies","Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","abies_concolor","Pinaceae/Abies/Abies_concolor"
"4072",673479,"Sequoia",26269,"SNP5",2103,"SN-6","9","2","36.6","R","T","Pinaceae","Abies","Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","abies_concolor","Pinaceae/Abies/Abies_concolor"
"4073",673480,"Sequoia",26269,"SNP5",2103,"SN-6","9","3","40.7","R","T","Pinaceae","Abies","Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","abies_concolor","Pinaceae/Abies/Abies_concolor"
"4074",673481,"Sequoia",26269,"SNP5",2103,"SN-6","9","4","41.5","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4075",673482,"Sequoia",26269,"SNP5",2103,"SN-6","9","5","42.1","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4076",673483,"Sequoia",26269,"SNP5",2103,"SN-6","9","6","42.3","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4077",673484,"Sequoia",26269,"SNP5",2103,"SN-6","9","7","42.7","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4078",673485,"Sequoia",26269,"SNP5",2103,"SN-6","9","8","44.9","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4079",673486,"Sequoia",26269,"SNP5",2103,"SN-6","9","9","45.9","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4080",673487,"Sequoia",26269,"SNP5",2103,"SN-6","9","10","48.7","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4081",673488,"Sequoia",26269,"SNP5",2103,"SN-6","10","1","0.5","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4082",673489,"Sequoia",26269,"SNP5",2103,"SN-6","10","2","4.4","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4083",673490,"Sequoia",26269,"SNP5",2103,"SN-6","10","3","7.5","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4084",673491,"Sequoia",26269,"SNP5",2103,"SN-6","10","4","34.8","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4085",673492,"Sequoia",26269,"SNP5",2103,"SN-6","10","5","37.1","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4086",673493,"Sequoia",26269,"SNP5",2103,"SN-6","10","6","46.2","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4087",673494,"Sequoia",26269,"SNP5",2103,"SN-6","10","7","49.9","L","T","Pinaceae","Abies","Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","abies_concolor","Pinaceae/Abies/Abies_concolor"
"4088",673385,"Sequoia",26268,"SNP4",2742,"SN-7","1","1","39.8","R","T","Pinaceae","Pinus","Pinus contorta","Douglas ex Loudon","pinus_contorta","Pinaceae/Pinus/Pinus_contorta"
"4089",673386,"Sequoia",26268,"SNP4",2742,"SN-7","2","1","6.8","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4090",673387,"Sequoia",26268,"SNP4",2742,"SN-7","2","2","20.1","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4091",673388,"Sequoia",26268,"SNP4",2742,"SN-7","2","3","20.2","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4092",673389,"Sequoia",26268,"SNP4",2742,"SN-7","2","4","35.4","L","T","Pinaceae","Pinus","Pinus albicaulis","Engelm.","pinus_albicaulis","Pinaceae/Pinus/Pinus_albicaulis"
"4093",673390,"Sequoia",26268,"SNP4",2742,"SN-7","2","5","35.8","R","T","Pinaceae","Pinus","Pinus albicaulis","Engelm.","pinus_albicaulis","Pinaceae/Pinus/Pinus_albicaulis"
"4094",673391,"Sequoia",26268,"SNP4",2742,"SN-7","3","1","2.2","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4095",673392,"Sequoia",26268,"SNP4",2742,"SN-7","3","2","7.6","R","T","Pinaceae","Pinus","Pinus albicaulis","Engelm.","pinus_albicaulis","Pinaceae/Pinus/Pinus_albicaulis"
"4096",673393,"Sequoia",26268,"SNP4",2742,"SN-7","3","3","13.7","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4097",673394,"Sequoia",26268,"SNP4",2742,"SN-7","3","4","19","R","T","Pinaceae","Pinus","Pinus albicaulis","Engelm.","pinus_albicaulis","Pinaceae/Pinus/Pinus_albicaulis"
"4098",673395,"Sequoia",26268,"SNP4",2742,"SN-7","3","5","22.2","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4099",673396,"Sequoia",26268,"SNP4",2742,"SN-7","3","6","23.6","R","T","Pinaceae","Pinus","Pinus albicaulis","Engelm.","pinus_albicaulis","Pinaceae/Pinus/Pinus_albicaulis"
"4100",673397,"Sequoia",26268,"SNP4",2742,"SN-7","3","7","25.5","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4101",673398,"Sequoia",26268,"SNP4",2742,"SN-7","3","8","26.8","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4102",673399,"Sequoia",26268,"SNP4",2742,"SN-7","4","1","2.8","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4103",673400,"Sequoia",26268,"SNP4",2742,"SN-7","4","2","9.2","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4104",673401,"Sequoia",26268,"SNP4",2742,"SN-7","4","3","18.5","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4105",673402,"Sequoia",26268,"SNP4",2742,"SN-7","4","4","18.6","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4106",673403,"Sequoia",26268,"SNP4",2742,"SN-7","4","5","26.6","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4107",673404,"Sequoia",26268,"SNP4",2742,"SN-7","4","6","35.1","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4108",673405,"Sequoia",26268,"SNP4",2742,"SN-7","4","7","36","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4109",673406,"Sequoia",26268,"SNP4",2742,"SN-7","4","8","36.1","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4110",673407,"Sequoia",26268,"SNP4",2742,"SN-7","4","9","38","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4111",673408,"Sequoia",26268,"SNP4",2742,"SN-7","4","10","38.1","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4112",673409,"Sequoia",26268,"SNP4",2742,"SN-7","4","11","42.3","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4113",673410,"Sequoia",26268,"SNP4",2742,"SN-7","4","12","43.3","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4114",673411,"Sequoia",26268,"SNP4",2742,"SN-7","4","13","45.6","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4115",673412,"Sequoia",26268,"SNP4",2742,"SN-7","5","1","0.6","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4116",673413,"Sequoia",26268,"SNP4",2742,"SN-7","5","2","18","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4117",673414,"Sequoia",26268,"SNP4",2742,"SN-7","5","3","29","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4118",673415,"Sequoia",26268,"SNP4",2742,"SN-7","5","4","47.5","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4119",673416,"Sequoia",26268,"SNP4",2742,"SN-7","6","1","3.7","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4120",673417,"Sequoia",26268,"SNP4",2742,"SN-7","6","2","3.8","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4121",673418,"Sequoia",26268,"SNP4",2742,"SN-7","6","3","5.2","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4122",673419,"Sequoia",26268,"SNP4",2742,"SN-7","6","4","8.8","R","T","Pinaceae","Pinus","Pinus albicaulis","Engelm.","pinus_albicaulis","Pinaceae/Pinus/Pinus_albicaulis"
"4123",673420,"Sequoia",26268,"SNP4",2742,"SN-7","6","5","14.1","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4124",673421,"Sequoia",26268,"SNP4",2742,"SN-7","7","1","9.9","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4125",673422,"Sequoia",26268,"SNP4",2742,"SN-7","7","2","18.9","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4126",673423,"Sequoia",26268,"SNP4",2742,"SN-7","7","3","21.2","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4127",673424,"Sequoia",26268,"SNP4",2742,"SN-7","7","4","25.6","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4128",673425,"Sequoia",26268,"SNP4",2742,"SN-7","7","5","26.6","R","T","Pinaceae","Pinus","Pinus albicaulis","Engelm.","pinus_albicaulis","Pinaceae/Pinus/Pinus_albicaulis"
"4129",673426,"Sequoia",26268,"SNP4",2742,"SN-7","7","6","39.8","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4130",673427,"Sequoia",26268,"SNP4",2742,"SN-7","7","7","40.4","R","T","Pinaceae","Pinus","Pinus albicaulis","Engelm.","pinus_albicaulis","Pinaceae/Pinus/Pinus_albicaulis"
"4131",673428,"Sequoia",26268,"SNP4",2742,"SN-7","8","1","0.5","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4132",673429,"Sequoia",26268,"SNP4",2742,"SN-7","8","2","5.1","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4133",673430,"Sequoia",26268,"SNP4",2742,"SN-7","8","3","8","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4134",673431,"Sequoia",26268,"SNP4",2742,"SN-7","8","4","10.3","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4135",673432,"Sequoia",26268,"SNP4",2742,"SN-7","8","5","10.9","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4136",673433,"Sequoia",26268,"SNP4",2742,"SN-7","8","6","48.4","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4137",673434,"Sequoia",26268,"SNP4",2742,"SN-7","9","1","0.2","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4138",673435,"Sequoia",26268,"SNP4",2742,"SN-7","9","2","7.2","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4139",673436,"Sequoia",26268,"SNP4",2742,"SN-7","9","3","19.7","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4140",673437,"Sequoia",26268,"SNP4",2742,"SN-7","9","4","21.3","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4141",673438,"Sequoia",26268,"SNP4",2742,"SN-7","9","5","27.1","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4142",673439,"Sequoia",26268,"SNP4",2742,"SN-7","9","6","41.8","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4143",673440,"Sequoia",26268,"SNP4",2742,"SN-7","10","1","1.8","L","T","Pinaceae","Pinus","Pinus albicaulis","Engelm.","pinus_albicaulis","Pinaceae/Pinus/Pinus_albicaulis"
"4144",673441,"Sequoia",26268,"SNP4",2742,"SN-7","10","2","10.3","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4145",673442,"Sequoia",26268,"SNP4",2742,"SN-7","10","3","11.1","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4146",673443,"Sequoia",26268,"SNP4",2742,"SN-7","10","4","13.1","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4147",673444,"Sequoia",26268,"SNP4",2742,"SN-7","10","5","15.7","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4148",673445,"Sequoia",26268,"SNP4",2742,"SN-7","10","6","19.5","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4149",673446,"Sequoia",26268,"SNP4",2742,"SN-7","10","7","20.8","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4150",673447,"Sequoia",26268,"SNP4",2742,"SN-7","10","8","31.7","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4151",673448,"Sequoia",26268,"SNP4",2742,"SN-7","10","9","32.4","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4152",673449,"Sequoia",26268,"SNP4",2742,"SN-7","10","10","48.6","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4153",673371,"Sequoia",26267,"SNP3",3187,"SN-8","1","1","49.1","L","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4154",673372,"Sequoia",26267,"SNP3",3187,"SN-8","1","2","49.8","L","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4155",673373,"Sequoia",26267,"SNP3",3187,"SN-8","2","1","6.7","R","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4156",673374,"Sequoia",26267,"SNP3",3187,"SN-8","2","2","11.2","L","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4157",673375,"Sequoia",26267,"SNP3",3187,"SN-8","3","1","33.3","L","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4158",673376,"Sequoia",26267,"SNP3",3187,"SN-8","4","1","34.1","L","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4159",673377,"Sequoia",26267,"SNP3",3187,"SN-8","5","1","13","R","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4160",673378,"Sequoia",26267,"SNP3",3187,"SN-8","6","1","7.4","R","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4161",673379,"Sequoia",26267,"SNP3",3187,"SN-8","6","2","38","L","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4162",673380,"Sequoia",26267,"SNP3",3187,"SN-8","7","1","3.6","R","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4163",673381,"Sequoia",26267,"SNP3",3187,"SN-8","7","2","29.8","R","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4164",673382,"Sequoia",26267,"SNP3",3187,"SN-8","8","1","28.1","R","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4165",673383,"Sequoia",26267,"SNP3",3187,"SN-8","8","2","29.2","L","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4166",673384,"Sequoia",26267,"SNP3",3187,"SN-8","10","1","40.4","L","T","Pinaceae","Pinus","Pinus balfouriana","Balf.","pinus_balfouriana","Pinaceae/Pinus/Pinus_balfouriana"
"4167",333347,"Tamaulipas",3798,"Cielo750",835,"TA-1","9","2","3.5","R","T","Lauraceae","Persea","Persea americana","Mill.","persea_americana","Lauraceae/Persea/Persea_americana"
"4168",333348,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","4","6.2","L","T","Moraceae","Ficus","Ficus cotinifolia","Kunth","ficus_cotinifolia","Moraceae/Ficus/Ficus_cotinifolia"
"4169",333349,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","5","6.5","R","L","Vitaceae","Vitis","NULL","NULL","vitis_sp1","Vitaceae/Vitis/Vitis_sp1"
"4170",333350,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","6","9.2","R","T","Fagaceae","Quercus","Quercus germana","Schltdl. & Cham.","quercus_germana","Fagaceae/Quercus/Quercus_germana"
"4171",333351,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","7","12.2","R","T","Berberidaceae","Berberis","Berberis hartwegii","Benth.","berberis_hartwegii","Berberidaceae/Berberis/Berberis_hartwegii"
"4172",333352,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","8","16.7","L","T","Rhamnaceae","Colubrina","Colubrina greggii","S. Watson","colubrina_greggii","Rhamnaceae/Colubrina/Colubrina_greggii"
"4173",333353,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","9","18","L","T","Araliaceae","Dendropanax","Dendropanax arboreus","(L.) Decne. & Planch.","dendropanax_arboreus","Araliaceae/Dendropanax/Dendropanax_arboreus"
"4174",333354,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","10","21.2","R","T","Rhamnaceae","Colubrina","Colubrina greggii","S. Watson","colubrina_greggii","Rhamnaceae/Colubrina/Colubrina_greggii"
"4175",333355,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","11","22.8","L","T","Rhamnaceae","Colubrina","Colubrina greggii","S. Watson","colubrina_greggii","Rhamnaceae/Colubrina/Colubrina_greggii"
"4176",333356,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","12","27.6","L","T","Bignoniaceae","BignoniaceaeIndet.","NULL","NULL","bignoniaceaeindet_sp1","Bignoniaceae/BignoniaceaeIndet/BignoniaceaeIndet_sp1"
"4177",333357,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","13","28.7","R","T","Bignoniaceae","BignoniaceaeIndet.","NULL","NULL","bignoniaceaeindet_sp1","Bignoniaceae/BignoniaceaeIndet/BignoniaceaeIndet_sp1"
"4178",333358,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","14","33.2","R","L","Vitaceae","Vitis","NULL","NULL","vitis_sp1","Vitaceae/Vitis/Vitis_sp1"
"4179",333359,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","15","38.3","R","T","Rhamnaceae","Colubrina","Colubrina greggii","S. Watson","colubrina_greggii","Rhamnaceae/Colubrina/Colubrina_greggii"
"4180",333360,"Tamaulipas",3798,"Cielo750",835,"TA-1","9","16","14.4","L","T","Fabaceae","Bauhinia","NULL","NULL","bauhinia_sp1","Fabaceae/Bauhinia/Bauhinia_sp1"
"4181",333361,"Tamaulipas",3798,"Cielo750",835,"TA-1","9","1","0.4","L","T","Fabaceae","Bauhinia","NULL","NULL","bauhinia_sp1","Fabaceae/Bauhinia/Bauhinia_sp1"
"4182",333362,"Tamaulipas",3798,"Cielo750",835,"TA-1","8","1","0.8","R","L","Asteraceae","Mikania","NULL","NULL","mikania_sp2","Asteraceae/Mikania/Mikania_sp2"
"4183",333363,"Tamaulipas",3798,"Cielo750",835,"TA-1","9","3","4.1","R","T","Celastraceae","Wimmeria","Wimmeria concolor","Schltdl. & Cham.","wimmeria_concolor","Celastraceae/Wimmeria/Wimmeria_concolor"
"4184",333364,"Tamaulipas",3798,"Cielo750",835,"TA-1","9","4","4.15","R","T","Fabaceae","Bauhinia","NULL","NULL","bauhinia_sp1","Fabaceae/Bauhinia/Bauhinia_sp1"
"4185",333365,"Tamaulipas",3798,"Cielo750",835,"TA-1","9","5","5.4","L","T","Fabaceae","Bauhinia","NULL","NULL","bauhinia_sp1","Fabaceae/Bauhinia/Bauhinia_sp1"
"4186",333366,"Tamaulipas",3798,"Cielo750",835,"TA-1","9","6","5.4","R","L","Asteraceae","Mikania","NULL","NULL","mikania_sp2","Asteraceae/Mikania/Mikania_sp2"
"4187",333367,"Tamaulipas",3798,"Cielo750",835,"TA-1","9","7","6.6","R","T","Bignoniaceae","BignoniaceaeIndet.","NULL","NULL","bignoniaceaeindet_sp1","Bignoniaceae/BignoniaceaeIndet/BignoniaceaeIndet_sp1"
"4188",333368,"Tamaulipas",3798,"Cielo750",835,"TA-1","9","8","7","L","T","Myrtaceae","Eugenia","NULL","NULL","eugenia_sp3","Myrtaceae/Eugenia/Eugenia_sp3"
